text	dom	type
郭老师的减肥方案。	0	0
天猫精灵，你什么也不会在这里干屁呀。	0	0
天猫灵开蓝牙。	0	0
来碗高粱米凉饭。	1	0
来碗青菜肉末粥。	1	0
天猫精灵，你猜我是男生还是女生？	0	0
灵播放爱你就像一场纷微雨。	0	0
还有警报啊，天猫精灵，我想听周深的警报。	0	0
天猫精灵把声音量调大50%。	0	0
天猫精灵播放安龙和朋友们。😊	0	0
天猫精灵331776乘331776等于多少？	0	0
天猫精灵韭菜炒蛋来一份吧。	1	0
天猫精灵要温乎的饭菜。	1	0
天猫精灵唱孙悟空的孙悟空的歌。	0	0
天猫精灵来碗热乎的南瓜小米粥吧。	1	0
播放小火车艺器人。	0	0
天猫精灵来碗红豆黑米营养粥吧。	1	0
天猫精灵要不用菜苗小炒吧。	1	0
跳跳静你，我在你说你你为什么会去打太极？😊	0	0
加近360除以4等于几？	0	0
要个蒜苗炒肉丝吧。	1	0
天猫精灵来碗热乎的皮蛋瘦肉粥。	1	0
天猫精灵，你有没有会收爷爷奶奶的车？	0	0
多严收藏团的令迦奥特曼隐藏团。	0	0
要个热乎玉米面三锅吧。	1	0
天猫精灵来碗热乎的皮蛋瘦肉粥吧。	1	0
兰豆鸡心肉饭是低卡的吗？	0	0
天猫精灵介绍一下华西猎司机。	0	0
精灵24加27等于几？😊	0	0
我要听周深的愿得一人心。	0	0
我要唱瑜佳韵的荒雨。	0	0
播放我兽侦探马洛克。	0	0
天猫精灵把声音调调到60%。	0	0
天猫精灵你你也可以你也可以再说一遍吗？😊	0	0
天猫精灵把灯的色温调成冷光。	0	0
天猫精灵来份蒜香粉丝娃娃菜。	1	0
天猫精灵来点软糯的食物。	1	0
天猫精灵来份偶生4是错吧。	1	0
行猫经理999加999等于多少？	0	0
天猫精灵，你把这些全部都给退出啊。😡	0	0
天猫精灵要一份热乎的皮蛋瘦肉粥吧。	1	0
天猫精灵，你给我做作业，不然我就把你杀了。	0	0
天猫精灵要个爆炒手撕包菜吧。	1	0
天猫精灵要个萝卜炖大骨汤吧。	1	0
侬好，今朝帮我来一颗清清爽爽早餐蛋花汤。好，味道鲜甜，汤头多眼，勿要咸。	1	0
来碗热乎的皮带。	1	0
天猫精灵唱在小小的花园里面挖呀挖呀挖。😊	0	0
我要唱没朵的对幻迪士年。	0	0
天猫精灵400除以3等于多少？	0	0
我想看小学满分作文。	0	0
天猫精灵要问乎的饭菜。	1	0
天猫精灵48乘以2等于多少？	0	0
妈妈这个天猫精灵可不可以可不可以控制时间？	0	0
天猫精灵嘻谢了，都停止播放了。	0	0
天猫精灵，你知道这个还是那个还是这个呀？😊	0	0
天猫精灵要个香辣寿司包菜吧。	1	0
天猫精灵调到5089十89十。	0	0
天猫精灵要一份速十斤手抓放吧。	1	0
天猫精灵来首关关难过关关顾。	0	0
我给你我给你起个名字。😊	0	0
天猫精灵，鲫鱼蛋豆腐汤来一份，不选择。	1	0
天猫精灵来碗热乎的皮蛋收揉粥吧。	1	0
天猫精灵来碗番茄蛋花汤吧。	1	0
来玩番茄蛋花汤。	1	0
天猫精灵来碗热乎的红枣银耳汤。	1	0
天猫精灵帮我播放芭比广播剧。	0	0
一岁小孩非要看动画片怎么办？	0	0
天猫精灵拉屎乘以开心等于几？😊	0	0
天猫精灵来首广州爱情故事。	0	0
天猫精灵来玩热乎的皮蛋受油粥啊。	1	0
天猫精灵32减9加20等于多少？	0	0
我也是没有你，我也会失去灵魂。	0	0
要个暖形皮蛋瘦肉粥吧。	1	0
天猫精灵播放恋器十万年第160集。	0	0
天猫精灵你可以给我发一个其他的歌吗？😊	0	0
播放男孩子哭的声音。😊	0	0
天猫精灵要份土豆豆角萌范吧。	1	0
天猫精灵来碗玉米香香瘦肉粥吧。	1	0
天猫精灵来碗热乎的瓦罐皮蛋瘦肉粥吧。	1	0
天猫精灵关机，你怎么开开半天了？	0	0
小猫精灵不好，这不好听啊，不听了。😊	0	0
来份热乎的乌鸡汤吧。	1	0
天猫精灵给我点离离别开出花DJ。	0	0
天猫精灵41乘39等于多少？	0	0
放一首年少的你啊。	0	0
天猫精灵声音调到30，不是40。	0	0
天猫精灵听那个降央卓玛的歌曲。	0	0
天猫精灵呃，手机端跟平板端不能同时登录吗？	0	0
天猫精灵程序员制造出的你就相当于你妈妈生的你，那么程序员就可以当当做你的爸爸妈妈呀。	0	0
冲击木的全身锻炼方法。	0	0
知道天猫精灵心启透，请唱快乐节日。😊	0	0
天猫精灵来碗暖和乎的皮蛋瘦肉粥。	1	0
故事的故事。	0	0
天猫精灵n粉热乎皮蛋瘦肉粥。	1	0
要个白菜豆腐包吧。	1	0
天猫精灵要碗牛肉窝蛋粥热乎的。	1	0
天猫精灵要碗热乎的皮蛋瘦肉粥。	1	0
天猫精灵把音量调到41.1。	0	0
天猫精灵今天几月几号，几年几日几秒积分？	0	0
天猫精灵来碗番茄豆腐蛋花疙瘩汤吧。	1	0
天猫精灵冬瓜排骨汤来一份热乎的。	1	0
天猫精灵音乐30分钟后关闭。	0	0
🎼帮我推荐新灯票。	0	0
天猫精灵1.9722乘以7.2。	0	0
天猫精灵来份青椒炒蛋吧。	1	0
帮我来一份老甜南瓜糊，今朝想嚼嚼味道。	1	0
天猫精灵852乘以268等于多少？	0	0
天猫精灵推荐个营养点的。	1	0
要碗养胃的红枣猪肚粥吧。	1	0
天猫精灵要碗红枣枸杞粥热乎的。	1	0
天猫灵答案是0，因为被枪打倒了一只，剩下四肢被吓走了。😊	0	0
休息一下吧，我跟球球出去玩了。😊	0	0
来碗香浓皮蛋瘦肉粥吧。	1	0
天猫精灵来个番茄鸡蛋盖造饭吧。	1	0
天猫精灵播放陈千的心似烟火。	0	0
天猫精灵要个韭菜鸡蛋小炒吧。	1	0
天猫精灵闹钟取消，继续播放逊弟的歌。	0	0
天猫精灵药碗小米南瓜粥养胃的。	1	0
🎼我要唱赵一泽的一段回忆，一段伤。	0	0
天猫精灵我想听遇上我的缘啊。	0	0
天猫精灵来份老北京石叔大杂烩吧。	1	0
天猫精灵，你说的是预告，我怎么不知道的那个预告？	0	0
一笑天猫精灵一笑江湖的科目3。	0	0
天猫精灵来份韭菜鸡蛋小炒吧。	1	0
你为什么心理年龄比较大？	0	0
天猫精灵来份西兰花小草吧。	1	0
天猫精灵播放评书七结小武艺。	0	0
那份蒜馅小能白菜吧。	1	0
要一份蔬菜多多的紫菜番碱吧。	1	0
天猫精灵嗯，你别说，我是要睡觉呀。	0	0
天猫精灵来份冷油菜苗小炒吧。	1	0
天猫精灵来碗石锦凉面，天热正好吃。	1	0
晕天猫精灵晕头转向的晕怎么写？	0	0
天猫精灵王者荣耀中吕布的职能是什么？	0	0
🎼天猫精灵啊，我在你说14减7加5等于多少？	0	0
天猫精灵来碗热乎的小米粥养养胃。	1	0
天猫精灵来碗红柿几单该搅翻吧。	1	0
天猫精灵要碗绿豆玉米粥吧。	1	0
天猫精灵来碗番茄手擀汤面吧。	1	0
天猫精灵来份全家福鸭汤粉丝。	1	0
天猫精灵要个菌菇豆腐煲吧。	1	0
天猫精灵来碗香喷喷的皮蛋瘦肉大粪粥。	1	0
帮我来一份香喷喷杏鲍果事，小草又稍微多一眼眼，少了软肉眼，牙齿咬得动。	1	0
0.375乘以1.。	0	0
天猫精灵，你说他什么时候回来找我？	0	0
天猫精灵来碗即食香米粥吧。	1	0
侬帮我来一棵三叶马草花生水，清爽点种游水少把眼咬起来脆，最适宜了。	1	0
天猫精灵100除以24等于多少？	0	0
天猫精灵6除以0.29等于多少？	0	0
天猫精灵推荐点清淡的。	1	0
出了出了，小鱼管家，关闭音乐。	0	0
天猫精灵放一首丢了幸福的粥。	0	0
天猫精灵来盘西兰花小草吧，清淡的。	1	0
天猫精灵来个木尔山乐小草吧。	1	0
天猫精灵为什么创造一半罢工了？	0	0
天猫精灵要一份皮蛋瘦肉热粥。	1	0
亲爱的，天天猫精灵，我在你说嗯，休息吧，谢谢你休息。	0	0
天猫精灵来份香干肉丝小炒吧。	1	0
天猫精灵播放送你一枚小蛋壳。	0	0
天猫精灵来碗红豆和米热火粥吧。	1	0
天猫精灵药碗山药肉末粥。	1	0
天猫精灵来碗紫菜淡花热汤吧。	1	0
天猫精灵骷髅这个词组的是什么？	0	0
天猫精灵声音调大一点歌声音调大一点歌。	0	0
天猫精灵要容易胶的。	1	0
天猫精灵唱一首汪峰的我的森林北。	0	0
天猫精灵来碗紫薯燕麦养胃粥吧。	1	0
天猫精灵来碗养胃的小米粥吧。	1	0
天猫精灵，马小又买车粑吧来一回。	1	0
天猫精灵来碗番茄鸡蛋盖浇饭吧。	1	0
我想听安尔晨的人生自古谁无情。	0	0
天猫精灵音量减%。	0	0
天猫精灵，你声音稍微放大一点好不好？	0	0
很傻，他是不是超级傻？	0	0
天猫精灵播放人生没有回头路。	0	0
来碗外婆秘制的八宝甜粥吧。	1	0
天猫精灵来份丝瓜炒肉丝，肉嫩点啊。😡	1	0
你说天猫精灵给唱个身体音乐音阶歌。	0	0
来份暖心阳胃的小米粥。	1	0
天猫精灵13。	0	0
天猫精灵820减760。	0	0
天猫精灵来碗养胃的小米粥，热乎的。	1	0
听到没没？5.6除以0.35。	0	0
天猫精灵来碗皮蛋瘦肉热粥吧。	1	0
天猫精灵要份暖性皮蛋瘦肉粥吧。	1	0
天猫精灵把你的声音调到最大。	0	0
天猫精灵播放吸引大狗的声音。	0	0
把你的音量调到最大吧，好吧。	0	0
天猫精灵来碗养胃的小米红枣粥吧。	1	0
天猫精灵要个番茄炒蛋吧。	1	0
开与运动，我要锻炼。	0	0
7.5你好，天猫347.5加7.5等于多少？	0	0
天猫精灵点个木耳草小白菜吧。	1	0
宋江宣驰东。	0	0
来碗小米南瓜杨卫粥吧。	1	0
天猫精灵单前芳评书五年归正战4五回。	0	0
来碗阮胃的小米粥吧。	1	0
天猫精灵要个鲜虾排骨粥。	1	0
这就碎了，天猫精灵你还婴儿那个笑声，婴儿的笑声。😊	0	0
天猫精灵吃饭吃的很晚的人是不是有毛病？	0	0
天猫精灵来碗热乎的红枣甜粥吧。	1	0
天猫精灵来份黄瓜超蛋。	1	0
天猫精灵64减45等于。	0	0
天猫精音量音量调到50%。	0	0
天猫精灵来份青椒茄丝小菜吧。	1	0
天猫精灵来份酸辣脆白菜。	1	0
天猫精灵280除以8乘5等于。	0	0
天猫精灵哪哪个你知道国家是什么吗？	0	0
故事，你听听天猫精灵给你讲的故事。	0	0
天猫精灵来碗番茄面疙瘩汤。	1	0
不要太热，天猫精灵设置大空调温度为25度。	0	0
天猫灵播放那英的物理唱歌。	0	0
张经理，我在你说播放拔屁股和尿尿的声音。😊	0	0
天猫精灵来碗热虎皮带走我。😡	1	0
天猫精灵来碗南瓜喝药的小米粥吧。	1	0
天猫精灵来碗红枣杂粮甜粥吧。	1	0
打开爱奇艺天猫精灵打开爱奇艺。	0	0
来份番茄鸡蛋盖浇饭吧。	1	0
天猫精灵要个家常牛麦菜小炒。	1	0
天猫精灵来份白菜烧牛肉牛肚吧。	1	0
播放多情人，你把灵魂。	0	0
368除以9说个整数。	0	0
天猫精灵来份热乎土豆烩豆腐吧。	1	0
天猫精灵一2三木头人子的声音。	0	0
来碗百合南瓜，小米杨胃粥吧。	1	0
天猫精灵播放你永远不会独行。	0	0
天猫精灵狐狸是什么样的性格？	0	0
天猫精灵要玩热乎养胃的鱼片粥。	1	0
播放精灵吃之我有一家4域屋。	0	0
天猫精灵闹闹爆笑闹翻天第一集。😊	0	0
天猫精灵来份枸杞炖老母鸡汤。	1	0
天猫精灵，你能不能别讲这个故事啦？😡	0	0
天猫精灵来碗冬瓜肉丸汤。	1	0
人的叫声是什么？是什么样的？	0	0
🎼我想听王昭然的得到了联系。	0	0
这天猫精灵上的这个乐园里的呢。	0	0
天猫精灵给你改个唤醒词叫糖糖。	0	0
天猫精灵3.08加上7.78。	0	0
天猫精灵白菜粉是蒸的软和一些。	1	0
天猫精灵三个一加5个2等于多少？	0	0
天猫精灵请播放王人听说了一下文DJ大舞榜。	0	0
天猫精灵要玩骑车怎么走吧？	1	0
播放宋小峰。	0	0
天猫精灵播放水流的声音。	0	0
什么你的答案是你答案是什么呀？😊	0	0
来一份青菜、豆干小炒吧。	1	0
天猫精灵请播送六字大明咒。	0	0
来份红烧山药杨胃粥吧。	1	0
你天猫精灵你好多好笑的，你笑的不停。😊	0	0
天猫精灵播放今年最火的歌曲。	0	0
猫精灵，我想听。	0	0
天猫精灵小周的老家在哪里呀？😊	0	0
天猫精灵来盘山药片炒脆木耳达。	1	0
幽换湖的饭差。	1	0
来碗热乎的皮蛋瘦肉粥。	1	0
天猫精灵1125减187.5等于多少？	0	0
播放周雨桐恶作剧白三。	0	0
天猫精灵66减65等于。	0	0
天猫精灵来碗金丝南瓜甜粥。	1	0
天猫精灵来碗番茄蛋浇饭。	1	0
侬好，帮我来一颗上海香菇边小油菜好，说了清淡一眼，菜帮子要舒点，香菇香调。	1	0
天猫精灵183减98。	0	0
天猫精灵来份鸡蛋紫菜热汤吧。	1	0
天猫精灵来碗热乎的皮蛋瘦肉粥吧。	1	0
天猫精灵要围红枣扒泡养生粥吧。	1	0
我们说话的主题是什么？	0	0
天猫精灵来碗紫菜蛋花热汤吧。	1	0
天猫精灵要玩桂圆红枣粥热乎的。	1	0
天猫精灵有汤。	1	0
天猫精灵有百万分钟定时关闭。	0	0
天猫精灵唱爱自己，方阔长命百岁。	0	0
来碗山药鸡融养胃州吧。	1	0
猫森雷播放我是一只猫，从来不起床。	0	0
来份健康实蔬拌菜吧。	1	0
天猫精灵9万除以40等于多少？	0	0
天猫精灵来碗热火的山药肉末粥吧。	1	0
天猫精灵要个家常酱香炖豆腐吧。	1	0
来碗鸡丝皮蛋热粥。	1	0
天猫精灵来份青椒肉丝。	1	0
天猫精灵60加10再加10等于多少？	0	0
要分咸香骨汤皮蛋粥吧。	1	0
🎼我想看小智手绘定格动画。	0	0
天猫精灵放个大灰狼，不对，放个老虎的声音。😊	0	0
天猫精灵来粉寿司包菜。	1	0
天猫精灵le粉酸香嫩有麦菜。	1	0
天猫精灵来份蒜香油麦菜吧。	1	0
天猫精灵朱心悦小朋友不听话怎么办？	0	0
天猫精灵遥望五国海密粥。	1	0
天猫精灵来粉内福阳胃小米粥。	1	0
天猫精灵要个荷兰调小炒。	1	0
天猫精灵要份大酱炒蛋，香喷喷的。	1	0
点个蓝菜肉末炒豆角。	1	0
天猫精灵要换南瓜电粥热火。	1	0
我要一份木毛菜炒豆腐液，谢谢。	1	0
天猫精灵来玩家常味的电压汤吧。	1	0
天猫精灵5.69加上6.3。	0	0
天猫精灵播放监控大战马桶人。	0	0
来碗番茄鸡蛋浇头饭。	1	0
红薯能不能蒸？	0	0
天猫精灵要碗红枣，银耳甜粥热乎的。	1	0
来碗暖心南国小米粥吧。	1	0
天猫精灵播放拔萝卜循环播放。	0	0
天猫精灵放一首周盛的ruby。	0	0
天猫精灵将客转转为送风模式。	0	0
做者夹胸花庭视频教材栏里样。	0	0
天猫精灵要份外婆菜炒蛋搭香米饭。	1	0
天猫精灵买一个丁酸氢化可迪松软膏。	0	0
天猫精灵来份瓦罐味的皮蛋瘦肉粥吧。	1	0
天猫精灵有业乎不躺贼的。	1	0
天猫精灵所有所赢的就行。	1	0
天猫精灵讲呃讲一个童话故事。	0	0
天猫精灵要一份西红柿鸡蛋浇饭吧。	1	0
天猫精灵来份蒜香油梅菜吧。	1	0
天猫精灵播放规则怪谈类关于国运的小说。	0	0
小一小天猫精灵30除以5.5。	0	0
天猫精灵来碗红枣花生原味做吧。	1	0
🎼天猫精灵，我在你说今天下午3点50，你们要是陪姐姐上学。	0	0
点碗皮蛋瘦肉热粥。	1	0
🎼我想听高一敏知的想你想了窒息。	0	0
我要唱张丹的神的谎言。	0	0
天猫精灵老虎大声的叫程怎么叫？😊	0	0
天猫精灵奶粉虫草花尔顿老鸭汤吧。	1	0
天猫精灵8192加8192等于多几？	0	0
天猫精灵要碗皮蛋瘦肉热粥。	1	0
要往皮担瘦腰脆着。	1	0
天猫精灵要去县咖里去打烫。	1	0
天猫精灵29乘49等于多少？	0	0
天猫精灵天猫精灵来呃，没事没事没事。	0	0
天猫精灵为什么尖子这么贵？	0	0
这猫精987乘9等于几？	0	0
天猫精灵播放马门西隆的声音。	0	0
天猫精灵要闻男性难为皮蛋瘦肉。	1	0
你好，天猫临沂墨尔本的翡翠剧场版。	0	0
🎼蒸芋头鸡肉丸煮多久最合适？	0	0
来份青椒鸡蛋盖浇饭吧。	1	0
电首天猫精灵唱小鸡小鸡歌德歌德。	0	0
天猫精灵不听话天猫精灵咋不听话了呢？😊	0	0
天猫精灵肉末豆腐饭来一份吧。	1	0
你天猫精灵，你冷落我，我就放弃你。	0	0
天猫精灵77加33等于。	0	0
来份青草小青菜吧。	1	0
侬好，帮我来一颗水果小露丝清汤好，天热热，吃眼清清爽爽子实宜。	1	0
天猫精灵要个蚕豆谜炒蛋吧。	1	0
天猫精灵呃，播放那个长沙的童谣。	0	0
🎼我想听单羽的悬崖上的话。	0	0
来份十只鸡蛋小草吧。	1	0
天猫精灵播放鞠婧祎和曾世熙唱的青瓜瓷。😊	0	0
天猫精灵来碗小米南瓜养胃粥吧。	1	0
来一首郁贞天的55百里沧海桑田。	0	0
天猫精灵180乘以108等于多少？	0	0
天猫精灵31.64加13.57。	0	0
我想听银铃的日出前几飞。	0	0
天猫精灵要去榨菜豆芽小草。	1	0
考过体受出行展示难。	0	0
天猫精灵58.65乘1100加557。	0	0
天猫精灵来碗华嫩虾仁蛋粥吧。	1	0
天猫精灵来份茶树固炖老鸭烫吧。	1	0
天猫精灵来碗山菇皮蛋瘦肉粥吧。	1	0
天猫精灵来碗西豆下汤。	1	0
天猫精灵来份西红柿鸡蛋浇头饭。	1	0
来碗番茄鸡蛋浇饭吧。	1	0
天猫精灵来碗热乎的嫩滑牛肉粥吧。	1	0
天猫精灵来份冬瓜炖小排糖吧。	1	0
来碗红枣山药粥吧，这会呢。	1	0
催眠曲天猫精灵换下一首催眠曲。	0	0
天猫精灵要送这些网络的请你说吧。	1	0
山药炒木耳发一份吧。	1	0
天猫精灵听喷火龙的声音。	0	0
天猫精灵来玩夹钞纸车打货淘吧。	1	0
1份儿西红柿菜单。	1	0
天猫精灵，今天天津是21度吗？	0	0
做梦。	0	0
天猫精灵来粉山药排骨养胃粥。	1	0
激动毛巾的练习计划。	0	0
天猫精灵来份热乎的紫菜蛋花汤。	1	0
天猫精灵啊，经给我拿了43。	0	0
还有关于岔出去的动作。	0	0
来份山药炒莓吧。	1	0
天猫精灵来份冬瓜炖排骨汤吧。	1	0
天猫精灵放王源的只要有想见的人，就是孤身一人。	0	0
天猫精灵播放世上只有妈妈好。	0	0
天猫精灵要碗来箱南瓜粥吧。	1	0
因为科学道理，想知道答案，去问蚂蚁。	0	0
天猫精灵放一首爱跳舞的小怪兽。	0	0
